ont,wikiPageWikiLink,link
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Davos
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Discrimination
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fédération_mondiale_de_badminton
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Gymnastique
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hypertension_artérielle
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Kick-boxing_américain
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Les_Sables-d'Olonne
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Lutte_mongole
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Lutte_sénégalaise
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Médias_de_masse
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Phénomène
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Polo
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Pression
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Rugby_à_XV
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sport_stacking
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Touch_rugby
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Écosystème
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Étude_d'impact
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Michel_Caillat
http://fr.dbpedia.org/resource/Syndrome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Délire
http://fr.dbpedia.org/resource/Syndrome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Méninges
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cold_wave
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Liste_des_codes_AITA_des_aéroports/T
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Union_Station_(Tampa)
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tampa_Museum_of_Art
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Babe_Zaharias_Golf_Course
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,"http://fr.dbpedia.org/resource/North_Tampa,_Tampa_(Floride)"
http://fr.dbpedia.org/resource/Tapentadol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Phénol
http://fr.dbpedia.org/resource/Techniques_de_relaxation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Edmund_Jacobson
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Borg_McEnroe
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Dragonette
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fabrice_Santoro
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Guillermo_Cañas
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Internationaux_de_France_de_tennis_2021
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Laykold
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Robert_Ramillon
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Saison_2003_de_la_WTA
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sédatif
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tournoi_de_tennis_de_Hambourg_(ATP_2007)
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Équipe_d'Espagne_de_Coupe_Davis
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Miami
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Bactérie
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Gondwana
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/New_Jersey
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Patelle
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Prévention_primaire
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Souris_à_pattes_blanches
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Toilettage
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Travail_collaboratif
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Umwelt
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Éco-épidémiologie
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Photorhabdus
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ornithodoros_coriaceus
http://fr.dbpedia.org/resource/Tool,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/2019_en_musique
http://fr.dbpedia.org/resource/Toxicomanie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Alcoolisme
http://fr.dbpedia.org/resource/Toxicomanie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Communauté_de_San_Patrignano
http://fr.dbpedia.org/resource/Toxicomanie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Polyconsommation
http://fr.dbpedia.org/resource/Toxicomanie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Suisse
http://fr.dbpedia.org/resource/Tramadol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Contraction_musculaire
http://fr.dbpedia.org/resource/Tramadol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Moyen-Orient
http://fr.dbpedia.org/resource/Traumatologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Peau
http://fr.dbpedia.org/resource/Trial,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Japon
http://fr.dbpedia.org/resource/Trouble_anxieux,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Divorce
http://fr.dbpedia.org/resource/Trouble_anxieux,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Dépression_(psychiatrie)
http://fr.dbpedia.org/resource/Trouble_anxieux,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Phobie_sociale
http://fr.dbpedia.org/resource/Tumeur,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Adénocarcinome
http://fr.dbpedia.org/resource/Tumeur,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Platine
http://fr.dbpedia.org/resource/Tumeur,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tumeur_épithéliale
http://fr.dbpedia.org/resource/Vail_(Colorado),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Colorado
http://fr.dbpedia.org/resource/Veau,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Vélin
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Boston
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hatha_yoga
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mohenjo-daro
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Niyama
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Position_du_lotus
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Rig-Véda
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Schizophrénie
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Chardon_aux_ânes
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Charles_Kindleberger
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Confiance_(politique)
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Edward_Heath
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,"http://fr.dbpedia.org/resource/Emerson,_Lake_and_Palmer"
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Impôt_sur_le_revenu
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/John_Bull_(personnage)
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/King_Edward_Point
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Le_Docteur_Jivago_(film)
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Lloyd's_of_London
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Motörhead
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Organisation_mondiale_du_commerce
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Purée
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Une_question_de_vie_ou_de_mort
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Université_d'Oxford
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Walter_Scott
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Wrexham
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Manfred_Mann
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Justin_Welby.jpg
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:City_of_London_from_Waterloo_Bridge_-_2019-01-04_-_Afternoon.jpg
http://fr.dbpedia.org/resource/Cage_thoracique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Gray112.png
http://fr.dbpedia.org/resource/Caisson_abdominal,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Muscle_de_l'abdomen
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cancer_du_poumon
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Lymphocyte_T_à_mémoire
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Médecine_personnalisée
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/San_Francisco
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Situation_d'urgence
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tomodensitométrie
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Éléphant
http://fr.dbpedia.org/resource/Cancer,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Dmoz:World/Français/Santé/Maladies/Cancer/
http://fr.dbpedia.org/resource/Cannabis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Douleur
http://fr.dbpedia.org/resource/Cannabis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Maladie_infectieuse
http://fr.dbpedia.org/resource/Capaci,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Giovanni_Falcone
http://fr.dbpedia.org/resource/Carcinome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cellule_d'Ehrlich
http://fr.dbpedia.org/resource/Catastrophisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Protoplanète
http://fr.dbpedia.org/resource/Cou,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Appareil_respiratoire
http://fr.dbpedia.org/resource/Cou,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Articulation_atlanto-occipitale
http://fr.dbpedia.org/resource/Cou,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Calcium
http://fr.dbpedia.org/resource/Cou,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Face_(anatomie)
http://fr.dbpedia.org/resource/Cou,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Veine_sous-clavière
http://fr.dbpedia.org/resource/Cou,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mastoïde
http://fr.dbpedia.org/resource/Cou,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Membre_supérieur_(anatomie_humaine)
http://fr.dbpedia.org/resource/Cou,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Surmenage_vocal
http://fr.dbpedia.org/resource/Cervicalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Protéine_C_réactive
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1851
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Amour_(fleuve)
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Boycott_des_produits_japonais
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Éponyme_d'une_épithète_spécifique
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Conférence_consultative_politique_du_peuple_chinois
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Croissance_démographique
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Emploi
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fête_du_double_neuf
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Grande_Muraille
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Guangdong
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Guizhou
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Jouet
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Liu_Shaoqi
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Prostitution_en_république_populaire_de_Chine
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Qingdao
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Révolution_culturelle
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Syndicat_professionnel
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Textile
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Yu_Zhengsheng
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Yuan
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Zhou_Enlai
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Tibet_labourDSCN1911.JPG
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ernst_von_Bergmann
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Instrument_chirurgical
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Jules_Péan
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Le_Médecin_d'Ispahan
http://fr.dbpedia.org/resource/Chronologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Anno_Domini
http://fr.dbpedia.org/resource/Chronologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Clément_de_Rome
http://fr.dbpedia.org/resource/Personnages_de_Final_Fantasy_VII,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tifa_Lockhart
http://fr.dbpedia.org/resource/Conservatisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Benjamin_Disraeli
http://fr.dbpedia.org/resource/Conservatisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Friedrich_von_Gentz
http://fr.dbpedia.org/resource/Conservatisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/John_Locke
http://fr.dbpedia.org/resource/Conservatisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Réflexions_sur_la_Révolution_de_France
http://fr.dbpedia.org/resource/Corticoïde,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Hormone_stéroïdienne
http://fr.dbpedia.org/resource/Corticoïde,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Dyslipidémie
http://fr.dbpedia.org/resource/Corticoïde,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Goutte_(maladie)
http://fr.dbpedia.org/resource/Corticoïde,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Polyarthrite_rhumatoïde
http://fr.dbpedia.org/resource/Corticoïde,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Psychose
http://fr.dbpedia.org/resource/Crossover_thrash,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Punk_rock
http://fr.dbpedia.org/resource/Cruralgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Imagerie_par_résonance_magnétique
http://fr.dbpedia.org/resource/Cyphose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fonction_concave
http://fr.dbpedia.org/resource/Electronic_dance_music,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Alan_Walker_(producteur)
http://fr.dbpedia.org/resource/Electronic_dance_music,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/EDX_(DJ)
http://fr.dbpedia.org/resource/Date_limite_(film),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1987
http://fr.dbpedia.org/resource/Date_limite_(film),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Buddy_movie
http://fr.dbpedia.org/resource/Date_limite_(film),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Entourage_(série_télévisée)
http://fr.dbpedia.org/resource/Date_limite_(film),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Grand_Canyon
http://fr.dbpedia.org/resource/Dernier_Recours_(film),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cinéma_américain
http://fr.dbpedia.org/resource/Diagnose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Texture_(pétrographie)
http://fr.dbpedia.org/resource/Drapeau_rouge,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Henri_Martin_(historien)
http://fr.dbpedia.org/resource/Drapeau_rouge,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hippolyte_Carnot
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Carrie_Fisher
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Casting_Society_of_America
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Christina_Aguilera
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,"http://fr.dbpedia.org/resource/Golden_Globe_du_meilleur_acteur_dans_un_second_rôle_dans_une_série,_une_mini-série_ou_un_téléfilm"
http://fr.dbpedia.org/resource/Ergonomie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ergologie
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Castille-et-León
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Inventaire_de_langues
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Consonne_fricative_vélaire_sourde
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Consonne_sourde
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Différences_entre_l'espagnol_et_le_portugais
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Séfarades
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Îles_Vierges_des_États-Unis
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Wikt:jusque
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Wikt:riz
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Wikt:voler
http://fr.dbpedia.org/resource/Fesse,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Normandie
